2023-12-01	18:53:11	36.3	4.3	-1.2	21.7
2023-12-01	18:53:41	36.0	4.2	-1.4	21.7
2023-12-01	18:54:11	36.0	4.2	-1.5	21.6
2023-12-01	18:54:41	35.9	4.1	-1.7	21.7
2023-12-01	18:55:11	35.7	4.0	-1.8	21.7
2023-12-01	18:55:41	35.7	3.7	-2.0	21.6
2023-12-01	18:56:11	35.8	3.5	-2.1	21.6
2023-12-01	18:56:41	35.7	3.4	-2.2	21.6
2023-12-01	18:57:11	35.7	3.4	-2.3	21.6
2023-12-01	18:57:41	35.8	3.3	-2.4	21.7
2023-12-01	18:58:11	35.5	3.1	-2.4	21.6
2023-12-01	18:58:41	35.5	3.0	-2.7	21.6
2023-12-01	18:59:11	35.5	3.0	-2.7	21.6
2023-12-01	18:59:41	35.6	2.9	-2.7	21.6
2023-12-01	19:00:11	35.5	2.8	-2.9	21.6
2023-12-01	19:00:41	35.6	2.7	-5.6	21.5
2023-12-01	19:01:11	35.7	2.6	-4.8	21.6
2023-12-01	19:01:41	35.5	2.5	-3.9	21.6
2023-12-01	19:02:11	35.4	2.5	-3.3	21.5
2023-12-01	19:02:41	35.5	2.3	-3.3	21.5
2023-12-01	19:03:11	35.4	2.3	-3.3	21.6
2023-12-01	19:03:41	35.5	2.2	-3.3	21.6
2023-12-01	19:04:11	35.5	2.1	-3.4	21.6
2023-12-01	19:04:41	35.4	2.0	-3.5	21.5
2023-12-01	19:05:11	35.4	1.9	-3.7	21.6
2023-12-01	19:05:41	35.3	1.9	-3.8	21.5
2023-12-01	19:06:11	35.3	1.7	-3.8	21.6
2023-12-01	19:06:41	32.5	1.7	-3.3	21.6
2023-12-01	19:07:11	28.3	1.6	-2.9	21.5
2023-12-01	19:07:41	26.1	1.7	-2.6	21.6
2023-12-01	19:08:11	24.9	1.8	-2.5	21.6
2023-12-01	19:08:41	24.0	1.8	-2.6	21.7
2023-12-01	19:09:11	23.5	1.8	-2.7	21.6
2023-12-01	19:09:41	23.1	1.8	-2.7	21.6
2023-12-01	19:10:11	22.8	1.9	-2.6	21.5
2023-12-01	19:10:41	22.6	2.0	-2.6	21.5
2023-12-01	19:11:11	22.5	2.1	-2.4	21.4
2023-12-01	19:11:41	22.4	2.1	-2.3	21.4
2023-12-01	19:12:11	22.4	2.2	-2.2	21.4
2023-12-01	19:12:41	22.3	2.3	-2.1	21.5
2023-12-01	19:13:11	22.2	2.4	-1.9	21.4
2023-12-01	19:13:41	22.1	2.5	-1.7	21.4
2023-12-01	19:14:11	22.1	2.6	-1.6	21.4
2023-12-01	19:14:41	22.1	2.7	-1.4	21.3
2023-12-01	19:15:11	22.1	2.9	-1.1	21.4
2023-12-01	19:15:41	22.0	2.9	-0.9	21.3
2023-12-01	19:16:11	22.0	3.0	-0.8	21.4
2023-12-01	19:16:41	21.9	3.1	-0.6	21.4
2023-12-01	19:17:11	21.9	3.3	-0.4	21.4
2023-12-01	19:17:41	21.9	3.4	-0.3	21.4
2023-12-01	19:18:10	21.9	3.5	-0.1	21.4
2023-12-01	19:18:40	21.8	3.6	0.1	21.4
2023-12-01	19:19:10	21.8	3.7	0.3	21.4
2023-12-01	19:19:40	21.8	3.8	0.5	21.4
2023-12-01	19:20:10	21.8	4.1	0.6	21.4
2023-12-01	19:20:40	21.8	4.2	0.8	21.3
2023-12-01	19:21:10	21.8	4.4	1.0	21.4
2023-12-01	19:21:40	21.8	4.4	1.2	21.4
2023-12-01	19:22:10	21.8	4.6	1.4	21.4
2023-12-01	19:22:40	21.7	4.7	1.7	21.3
2023-12-01	19:23:10	21.7	4.8	1.8	21.4
2023-12-01	19:23:40	21.7	4.9	2.0	21.3
2023-12-01	19:24:10	21.7	5.0	2.1	21.4
2023-12-01	19:24:40	21.7	5.2	2.2	21.3
2023-12-01	19:25:10	21.6	4.8	2.4	21.3
2023-12-01	19:25:40	27.8	5.4	0.2	21.4
2023-12-01	19:26:10	33.1	5.5	0.5	21.4
2023-12-01	19:26:40	34.8	5.5	1.2	21.3
2023-12-01	19:27:10	35.3	5.4	1.6	21.3
2023-12-01	19:27:40	35.5	5.4	1.6	21.4
2023-12-01	19:28:10	35.4	5.3	1.5	21.3
2023-12-01	19:28:40	35.4	5.2	1.4	21.3
2023-12-01	19:29:10	35.5	5.1	1.1	21.4
2023-12-01	19:29:40	35.6	5.0	1.0	21.3
2023-12-01	19:30:10	35.6	4.9	0.7	21.4
2023-12-01	19:30:40	35.4	4.8	0.6	21.4
2023-12-01	19:31:10	35.4	4.7	0.3	21.4
2023-12-01	19:31:40	35.3	4.6	0.1	21.4
2023-12-01	19:32:10	35.0	4.5	-0.1	21.3
2023-12-01	19:32:40	35.0	4.3	-0.4	21.3
2023-12-01	19:33:10	35.0	4.2	-0.6	21.3
2023-12-01	19:33:40	34.9	4.1	-0.9	21.3
2023-12-01	19:34:10	34.9	4.0	-1.1	21.3
2023-12-01	19:34:40	34.9	3.8	-1.2	21.4
2023-12-01	19:35:10	34.9	3.7	-1.6	21.4
2023-12-01	19:35:40	34.8	3.4	-1.8	21.4
2023-12-01	19:36:10	34.7	3.4	-2.0	21.4
2023-12-01	19:36:40	34.6	3.3	-2.1	21.4
2023-12-01	19:37:10	34.7	3.2	-2.3	21.4
2023-12-01	19:37:40	34.6	3.1	-2.4	21.4
2023-12-01	19:38:10	34.5	2.9	-2.5	21.4
2023-12-01	19:38:40	34.6	2.9	-2.6	21.4
2023-12-01	19:39:10	34.5	2.8	-4.3	21.4
2023-12-01	19:39:40	34.4	2.6	-4.9	21.4
2023-12-01	19:40:10	34.5	2.5	-3.9	21.4
2023-12-01	19:40:40	34.5	2.3	-3.4	21.4
2023-12-01	19:41:10	34.4	2.3	-3.4	21.4
2023-12-01	19:41:40	34.5	2.2	-3.3	21.4
2023-12-01	19:42:10	34.3	2.1	-3.4	21.4
2023-12-01	19:42:40	34.3	2.0	-3.5	21.4
2023-12-01	19:43:10	34.4	1.8	-3.5	21.3
2023-12-01	19:43:40	34.3	1.7	-3.7	21.3
2023-12-01	19:44:10	34.3	1.6	-3.8	21.4
2023-12-01	19:44:40	34.4	1.5	-4.0	21.4
2023-12-01	19:45:10	34.1	1.4	-4.0	21.4
2023-12-01	19:45:40	32.1	1.2	-3.7	21.4
2023-12-01	19:46:10	28.1	1.2	-3.2	21.4
2023-12-01	19:46:40	25.9	1.4	-3.0	21.4
2023-12-01	19:47:10	24.5	1.2	-2.9	21.4
2023-12-01	19:47:40	23.6	1.2	-2.9	21.4
2023-12-01	19:48:10	23.1	1.4	-3.0	21.4
2023-12-01	19:48:40	22.7	1.4	-3.0	21.4
2023-12-01	19:49:10	22.4	1.4	-2.9	21.4
2023-12-01	19:49:40	22.2	1.5	-2.8	21.4
2023-12-01	19:50:10	22.1	1.6	-2.7	21.4
2023-12-01	19:50:40	22.0	1.7	-2.7	21.3
2023-12-01	19:51:10	22.0	1.8	-2.5	21.3
2023-12-01	19:51:40	21.9	1.8	-2.4	21.3
2023-12-01	19:52:09	21.8	1.9	-2.3	21.3
2023-12-01	19:52:39	21.8	2.0	-2.1	21.4
2023-12-01	19:53:09	21.8	2.1	-2.0	21.3
2023-12-01	19:53:39	21.8	2.2	-1.8	21.3
2023-12-01	19:54:09	21.8	2.3	-1.7	21.3
2023-12-01	19:54:39	21.8	2.4	-1.5	21.3
2023-12-01	19:55:09	21.8	2.5	-1.2	21.3
2023-12-01	19:55:39	21.7	2.6	-1.0	21.3
2023-12-01	19:56:09	21.7	2.7	-0.8	21.3
2023-12-01	19:56:39	21.7	2.8	-0.7	21.3
2023-12-01	19:57:09	21.7	2.9	-0.5	21.3
2023-12-01	19:57:39	21.7	3.0	-0.4	21.3
2023-12-01	19:58:09	21.7	3.1	-0.3	21.2
2023-12-01	19:58:39	21.7	3.2	-0.1	21.2
2023-12-01	19:59:09	21.7	3.3	0.1	21.2
2023-12-01	19:59:39	21.7	3.4	0.2	21.2
2023-12-01	20:00:09	21.7	3.6	0.4	21.2
2023-12-01	20:00:39	21.6	3.7	0.5	21.2
2023-12-01	20:01:09	21.6	3.8	0.7	21.2
2023-12-01	20:01:39	21.6	4.0	0.9	21.2
2023-12-01	20:02:09	21.6	4.1	1.0	21.2
2023-12-01	20:02:39	21.6	4.3	1.2	21.2
2023-12-01	20:03:09	21.6	4.4	1.4	21.2
2023-12-01	20:03:39	21.6	4.5	1.6	21.2
2023-12-01	20:04:09	21.6	4.6	1.8	21.2
2023-12-01	20:04:39	21.6	4.7	1.9	21.2
2023-12-01	20:05:09	21.6	4.8	2.1	21.2
2023-12-01	20:05:39	26.9	5.0	0.1	21.2
2023-12-01	20:06:09	32.2	5.0	0.4	21.2
2023-12-01	20:06:39	33.7	5.0	0.9	21.2
2023-12-01	20:07:09	34.1	5.0	1.1	21.2
2023-12-01	20:07:39	34.5	4.9	1.1	21.2
2023-12-01	20:08:09	34.4	4.8	0.9	21.2
2023-12-01	20:08:39	34.4	4.7	0.8	21.2
2023-12-01	20:09:09	34.5	4.6	0.6	21.2
2023-12-01	20:09:39	34.6	4.5	0.4	21.2
2023-12-01	20:10:09	34.5	4.4	0.2	21.2
2023-12-01	20:10:39	34.5	4.3	0.0	21.2
2023-12-01	20:11:09	34.3	4.2	-0.2	21.2
2023-12-01	20:11:39	34.3	4.1	-0.4	21.2
2023-12-01	20:12:09	34.2	3.8	-0.6	21.2
2023-12-01	20:12:39	34.2	3.7	-0.9	21.2
2023-12-01	20:13:09	34.2	3.6	-1.2	21.2
2023-12-01	20:13:39	34.1	3.5	-1.6	21.2
2023-12-01	20:14:09	34.1	3.4	-1.8	21.2
2023-12-01	20:14:39	34.0	3.2	-1.9	21.2
2023-12-01	20:15:09	34.0	3.0	-2.1	21.2
2023-12-01	20:15:39	34.0	3.0	-2.3	21.2
2023-12-01	20:16:09	34.0	2.8	-2.5	21.2
2023-12-01	20:16:39	33.9	2.7	-2.7	21.2
2023-12-01	20:17:09	33.8	2.5	-2.9	21.2
2023-12-01	20:17:39	33.8	2.4	-3.2	21.2
2023-12-01	20:18:09	33.8	2.3	-3.2	21.2
2023-12-01	20:18:39	33.8	2.2	-3.3	21.2
2023-12-01	20:19:09	33.8	2.0	-3.4	21.3
2023-12-01	20:19:39	33.6	1.9	-3.7	21.3
2023-12-01	20:20:09	33.6	1.8	-3.7	21.3
2023-12-01	20:20:39	33.6	1.6	-3.8	21.3
2023-12-01	20:21:09	33.7	1.5	-4.0	21.2
2023-12-01	20:21:39	33.6	1.4	-4.1	21.2
2023-12-01	20:22:09	33.6	1.2	-4.2	21.3
2023-12-01	20:22:39	33.5	1.2	-4.2	21.2
